neuron_label,H,p_value,n_branches,p_bh
exc_23P_864691135864188286,10.074919477958986,0.006490214233806164,110,0.06511768985168127
exc_23P_864691135866947804,4.421962136544494,0.10959307746570797,88,0.25691885923430224
exc_23P_864691135868210454,8.478494296773562,0.014418442705906311,69,0.09369796506148234
exc_23P_864691135874782350,2.6287746600256128,0.2686388597975762,82,0.4359386378950427
exc_23P_864691135878468435,1.8020071946832559,0.40616183219244906,70,0.5541633677265195
exc_23P_864691135885140848,4.127079740753857,0.12700359696355704,119,0.2790685409127286
exc_23P_864691135885911920,3.0882783882783826,0.21349557038515848,64,0.38072312716749984
exc_23P_864691135885921648,6.459520479520478,0.03956698424086433,77,0.15694659055096094
exc_23P_864691135886130288,5.0581523739418515,0.07973264432891046,38,0.2130768529073452
exc_23P_864691135886208112,5.176940945233611,0.07513487308865018,41,0.20741189951530267
exc_23P_864691135886221168,4.832569548208255,0.08925259580422808,91,0.22502600215735805
exc_23P_864691135890141321,11.355942674836626,0.0034204904306341447,90,0.04736615827880973
exc_23P_864691135892048777,7.998720469715806,0.01832736034514024,123,0.10590242275110766
exc_23P_864691135892202633,4.843213168055314,0.08877887210596853,74,0.22495112175244247
exc_23P_864691135892214409,9.954158975843313,0.006894167684565557,84,0.06664218229644855
exc_23P_864691135919756208,4.470584415584426,0.10696087048640361,55,0.25296719148222446
exc_23P_864691135919956656,6.636781198660145,0.03621106299181861,81,0.1506211141566307
exc_23P_864691135927648212,2.5805612280429955,0.2751935490852878,106,0.44029907139061536
exc_23P_864691135928366606,9.630492246240578,0.008105226948641804,95,0.0710203902303122
exc_23P_864691135928376590,16.845562411010917,0.00021980248605960625,97,0.014710183386886531
exc_23P_864691135938555908,4.367230510969165,0.11263359446787187,76,0.261645134101656
exc_23P_864691135938629892,6.380437200754443,0.041162871736199945,92,0.16118355269596243
exc_23P_864691135938816260,2.985540287681431,0.22474920478864005,86,0.3921861956199496
exc_23P_864691135939008565,3.3985576485576416,0.18281531849270397,110,0.3471218036744237
exc_23P_864691135939477508,5.4855465221318696,0.06439152453926154,81,0.19472288467459858
exc_23P_864691135940685057,2.8187640269199505,0.24429420704592716,130,0.4109370689726139
