threshold_low,threshold_high,source,n_regime_0,n_regime_1,n_regime_2,max_abs_coefficient,converged
0.04031615181491698,0.14843115329863496,primary_tertile,7696,7719,7696,2.0675230153661506,True
0.1,0.5,biophysical,12679,9927,505,3.2709479573709563,True
0.0227487874332178,0.1202726653207754,quantile,4622,9244,9245,2.000709228078457,True
0.02771109113009285,0.14107578535800352,quantile,5778,9244,8089,2.090941049231002,True
0.0346053682215212,0.1635651002897304,quantile,6933,9244,6934,2.1106421756518934,True
0.039786380522744184,0.14952759332464255,quantile,7627,7857,7627,2.0687512618011676,True
0.04378158887111158,0.18729861310312756,quantile,8089,9244,5778,2.062335728056214,True
0.0545992794386563,0.2152709549326351,quantile,9244,9244,4623,2.0123295868851248,True
